,index,year,month,day,hour,min,sec,lat,lon,dep,mag,strike,dip,rake,length,width,slip,duration,catalog,ref,udate,depth,time,ID,date,start,end,mid_time_deciyear,type,Named_SSEs,Start,End,Average date of GPS maximum speed,Date of maximum moment rate,Maximum moment rate,Total moment released,start_yr,start_doy,start_dec_year,end_yr,end_doy,end_dec_year,Mw_Est,cent_long,cent_lat,Event,Start_year,Start_month,Start_day,End_year,End_month,End_day,Duration,Lon_geom,Lat_geom,Z_geom,Lon_pot,Lat_pot,Z_pot,Lon_mom,Lat_mom,Z_mom,Mw,Area,Potency,Moment,Max_slip,Mean_slip,Max_slip_rate,Mean_slip_rate,Start_time,End_time,year_time,SSE_number_michel2019,min_start,max_start,min_end,max_end,len,wid,str,M0,dur,Mw_error,Duration_error,Longitude,Latitude,Depth,Time,Aseismic_percent
1139,,,,,,,,-39.7609,177.7026,,6.68,,,,,,,12355200.0,,"Williams et al., in prep.",,9.665,2015-01-20 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,55.0,2014.0,11.0,10.0,2015.0,4.0,2.0,143.0,177.7026,-39.7609,-9.665,177.7341,-39.7296,-9.4833,177.6988,-39.7029,-9.9062,6.68,10184.74064,586018000.0,1.17848e+19,96.98,57.54,631.95,146.59,2014-11-10,2015-04-02,,,,,,,,,,,,,,,,,,
1140,32.0,2015.0,1.0,24.0,,,,32.223,131.897,24.669,5.78,200.9,26.1,64.0,65.0,33.0,0.007,1987200.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,24.669,2015-01-24 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,,,,,,,,-40.3998,177.2903,,6.6,,,,,,,12096000.0,,"Williams et al., in prep.",,8.9216,2015-01-24 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,56.0,2014.0,11.0,15.0,2015.0,4.0,4.0,140.0,177.2903,-40.3998,-8.9216,177.3499,-40.2961,-8.812,177.341,-40.3238,-8.8072,6.6,8753.28662,402356000.0,8.92013e+18,94.18,45.97,441.66,119.8,2014-11-15,2015-04-04,,,,,,,,,,,,,,,,,,
1142,36.0,2015.0,1.0,26.0,,,,35.488,140.304,30.3,5.89,282.0,12.0,130.0,59.0,59.0,0.006,6912000.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,30.3,2015-01-26 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,31.0,2015.0,1.0,27.0,,,,33.728,134.619,22.917,5.74,265.1,9.8,135.5,61.0,28.0,0.008,2419200.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,22.917,2015-01-27 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,,,,,,,,-37.8631,178.7499,,5.68,,,,,,,3369600.0,,"Williams et al., in prep.",,11.9503,2015-02-08 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,58.0,2015.0,1.0,20.0,2015.0,2.0,28.0,39.0,178.7499,-37.8631,-11.9503,178.7466,-37.8692,-11.9642,178.7342,-37.8707,-12.1161,5.68,2551.08262,20542800.0,3.7772e+17,9.42,8.05,98.42,74.52,2015-01-20,2015-02-28,,,,,,,,,,,,,,,,,,
1145,30.0,2015.0,3.0,13.0,,,,33.604,135.685,18.722,5.61,269.2,22.9,120.9,16.0,41.0,0.013,3024000.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,18.722,2015-03-13 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,23.0,2015.0,3.0,24.0,,,,33.16,132.33,28.0,5.8,203.0,21.0,78.0,46.0,46.0,0.007,172800.0,AIST-SSE,Ochi et al. (2015),2018-06-26,28.0,2015-03-24 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,22.0,2015.0,3.0,26.0,,,,33.42,132.39,35.0,5.3,208.0,16.0,83.0,37.0,37.0,0.002,129600.0,AIST-SSE,Ochi et al. (2015),2018-06-26,35.0,2015-03-26 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,35.0,2015.0,4.0,13.0,,,,34.905,137.582,26.119,6.05,253.6,14.4,117.9,65.0,42.0,0.014,3110400.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,26.119,2015-04-13 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,34.0,2015.0,4.0,19.0,,,,33.788,134.35899,24.415,5.73,268.6,9.4,150.6,60.0,31.0,0.007,2073600.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,24.415,2015-04-19 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,67.0,2015.0,4.0,23.0,,,,36.921,141.16701,47.3,6.06,204.0,21.0,129.0,52.0,43.0,0.017,1036800.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,47.3,2015-04-23 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,,2015.0,5.0,2.0,,,,62.318,-149.028,40.948,6.32,,15.0,50.0,,,0.0198,604800.0,,Okada et al. (2023),,40.948,2015-05-02 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32,,,,,,,,,,,,,,,,65.8,58.2,217.0,3.79e+18,7.0,,,,,,,
1163,33.0,2015.0,5.0,30.0,,,,33.702,132.985,28.624,6.07,212.9,5.2,88.1,78.0,43.0,0.012,345600.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,28.624,2015-05-30 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,12.0,2015.0,6.0,4.0,,,,34.13,135.97,35.0,5.7,233.0,23.0,108.0,40.0,10.0,0.027,345600.0,AIST-SSE,Ochi et al. (2016),2018-06-26,35.0,2015-06-04 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,,,,,,,,-39.5495,176.4324,,5.77,,,,,,,6652800.0,,"Williams et al., in prep.",,27.6196,2015-06-22 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,59.0,2015.0,5.0,15.0,2015.0,7.0,31.0,77.0,176.4324,-39.5495,-27.6196,176.4281,-39.5612,-27.4259,176.4279,-39.56,-27.4605,5.77,807.25302,14489000.0,5.05502e+17,22.27,17.95,123.27,85.19,2015-05-15,2015-07-31,,,,,,,,,,,,,,,,,,
1167,11.0,2015.0,7.0,18.0,,,,34.63,136.75999,27.0,5.5,225.0,14.0,100.0,60.0,41.0,0.002,172800.0,AIST-SSE,Ochi et al. (2016),2018-06-26,27.0,2015-07-18 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,10.0,2015.0,7.0,20.0,,,,34.86,136.89,28.0,5.6,211.0,11.0,86.0,66.0,28.0,0.004,518400.0,AIST-SSE,Ochi et al. (2016),2018-06-26,28.0,2015-07-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,28.0,2015.0,7.0,20.0,,,,33.407,137.328,4.551,6.35,237.9,7.3,79.2,51.0,30.0,0.069,1209600.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,4.551,2015-07-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,27.0,2015.0,7.0,23.0,,,,32.141,131.946,22.815,5.86,199.7,19.9,64.3,64.0,33.0,0.009,432000.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,22.815,2015-07-23 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,,2015.0,7.0,25.0,,,,61.157,-149.588,29.85,6.15,,4.0,96.0,,,0.0135,1555200.0,,Okada et al. (2023),,29.85,2015-07-25 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15,,,,,,,,,,,,,,,,39.5,79.0,248.0,2.11e+18,18.0,,,,,,,
1172,68.0,2015.0,7.0,26.0,,,,35.308,141.95799,12.3,6.45,185.0,15.0,58.0,41.0,40.0,0.092,0.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,12.3,2015-07-26 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,26.0,2015.0,8.0,20.0,,,,35.195,137.80299,33.34,5.72,260.7,22.2,156.4,50.0,31.0,0.008,259200.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,33.34,2015-08-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,,,,,,,,24.4,121.9,,6.5,,,,,,,3361481.0659168432,,Chen et al. (2018),,20.050090789800002,2015-08-27 01:02:36.521740,,,2015.5988779803647,2015.7054698457223,2015.6521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,9.0,2015.0,9.0,1.0,,,,33.28,132.55,28.0,6.0,215.0,17.0,90.0,70.0,50.0,0.009,216000.0,AIST-SSE,Ochi et al. (2016),2018-06-26,28.0,2015-09-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,,,,,,,,9.91,-84.82309,,6.9,,,,,,,,,Xie et al. (2020),,40.0,2015-10-01 00:00:00.000000,,,,,,,2015.0,2015/06/01,2016/06/01,2015/10/01,2015/09/07,2.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,24.0,2015.0,10.0,13.0,,,,31.628,132.44,7.164,6.01,209.9,19.6,97.8,47.0,30.0,0.023,1209600.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,7.164,2015-10-13 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,,,,,,,,42.0,-123.5,,6.15,,,,,,,2680559.9999975623,,Michel et al. 2019,,40.6655197144,2015-10-23 15:35:59.999998,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.81,53,2015.73,2015.79,2015.84,2015.85,,,,,,,,,,,,
1184,23.0,2015.0,10.0,26.0,,,,33.53747,133.64047,22.41,6.2,237.4,11.8,102.6,78.0,49.0,0.017,12700800.0,Takagi2019-SSE,Takagi et al. (2022),2022-05-31,22.41,2015-10-26 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,,2015.0,10.0,27.0,,,,16.25,-97.75,,7.1,,,,,,,11232000.0,,Cruz-Atienza et al. (2021),,31.0,2015-10-27 00:00:00.000000,,,,,,short_term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,22.0,2015.0,11.0,22.0,,,,33.925,135.812,40.193,5.81,280.9,27.3,142.4,82.0,33.0,0.006,86400.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,40.193,2015-11-22 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,69.0,2015.0,12.0,1.0,,,,35.379,142.006,11.5,6.54,185.0,14.0,57.0,40.0,40.0,0.129,4147200.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,11.5,2015-12-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,,,,,,,,50.0,-126.0,,5.62,,,,,,,,,Michel et al. 2019,,33.518863678,2015-12-21 01:12:00.000001,55,,2015.96,2016.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.97,,,,,,,,,,,,,,,,,
1197,,,,,,,,40.5,-123.0,,5.73,,,,,,,2207519.999997992,,Michel et al. 2019,,41.7726745605,2015-12-21 01:12:00.000001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.97,56,2015.92,2015.96,2016.0,2016.02,,,,,,,,,,,,
1199,,2016.0,1.0,1.0,,,,61.993,-148.013,28.298,6.28,,6.0,43.0,,,0.0131,1209600.0,,Okada et al. (2023),,28.298,2016-01-01 00:00:00.000000,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,,,,,,,,,,,,,,,,76.7,65.7,205.0,3.3e+18,14.0,,,,,,,
1200,21.0,2016.0,1.0,3.0,,,,33.767,134.34599,24.231,5.72,263.9,7.6,115.3,66.0,33.0,0.005,1382400.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,24.231,2016-01-03 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,30.0,2016.0,1.0,4.0,,,,34.982,137.46001,28.235,6.0,246.7,13.3,105.6,82.0,24.0,0.016,345600.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,28.235,2016-01-04 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,,,,,,,,47.5,-124.0,,5.77,,,,,,,,,Michel et al. 2019,,27.5828285217,2016-01-04 15:50:24.000000,57,,2015.98,2016.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.01,,,,,,,,,,,,,,,,,
1203,,,,,,,,46.5,-123.5,,6.64,,,,,,,6622560.000001147,,Michel et al. 2019,,31.6673622131,2016-01-04 15:50:24.000000,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.01,54 & 55,2015.95,2015.97,2016.17,2016.17,,,,,,,,,,,,
1204,,,,,,,,-40.5323,177.4086,,6.03,,,,,,,5788800.0,,"Williams et al., in prep.",,7.8997,2016-03-27 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,60.0,2016.0,2.0,23.0,2016.0,4.0,30.0,67.0,177.4086,-40.5323,-7.8997,177.4129,-40.5233,-7.8945,177.3957,-40.5527,-7.9328,6.03,3843.88037,51273100.0,1.25299e+18,14.91,13.34,88.85,72.6,2016-02-23,2016-04-30,,,,,,,,,,,,,,,,,,
1205,70.0,2016.0,4.0,16.0,,,,36.324,140.888,44.4,5.99,200.0,20.0,116.0,41.0,47.0,0.016,4665600.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,44.4,2016-04-16 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,,2016.0,5.0,22.0,,,,60.574,-148.073,21.721,6.53,,4.0,50.0,,,0.0659,3542400.0,,Okada et al. (2023),,21.721,2016-05-22 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53,,,,,,,,,,,,,,,,60.7,39.6,218.0,7.92e+18,41.0,,,,,,,
1207,19.0,2016.0,5.0,31.0,,,,34.874,138.5,7.777,5.45,207.6,16.6,83.7,43.0,43.0,0.003,3024000.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,7.777,2016-05-31 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,,,,,,,,50.0,-126.5,,5.44,,,,,,,,,Michel et al. 2019,,29.466381073,2016-06-06 09:07:12.000002,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.43,,,,,,,,,,,,,,,,,
1209,18.0,2016.0,6.0,19.0,,,,34.206,134.836,42.469,6.01,299.2,20.8,140.3,87.0,28.0,0.013,3110400.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,42.469,2016-06-19 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,17.0,2016.0,7.0,18.0,,,,33.803,134.444,24.013,5.66,275.0,14.0,155.3,51.0,35.0,0.005,1123200.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,24.013,2016-07-18 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,71.0,2016.0,7.0,19.0,,,,36.05,141.53101,24.0,6.27,194.0,17.0,94.0,119.0,58.0,0.012,86400.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,24.0,2016-07-19 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,,2016.0,7.0,20.0,,,,59.484,-151.519,30.397,6.32,,11.0,43.0,,,0.0289,3974400.0,,Okada et al. (2023),,30.397,2016-07-20 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32,,,,,,,,,,,,,,,,67.7,38.7,192.0,3.8e+18,46.0,,,,,,,
1213,28.0,2016.0,8.0,24.0,,,,33.737,133.086,29.002,5.9,227.8,5.5,83.8,31.0,21.0,0.035,1900800.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,29.002,2016-08-24 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,,,,,,,,-38.0148,178.6772,,6.43,,,,,,,5616000.0,,"Williams et al., in prep.",,11.4353,2016-09-02 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,61.0,2016.0,8.0,1.0,2016.0,10.0,5.0,65.0,178.6772,-38.0148,-11.4353,178.6912,-38.025,-11.0384,178.6645,-37.9721,-11.8162,6.43,14308.49389,251305000.0,4.97947e+18,35.31,17.56,297.96,97.93,2016-08-01,2016-10-05,,,,,,,,,,,,,,,,,,
1215,72.0,2016.0,9.0,9.0,,,,34.807,140.83,43.4,6.45,181.0,22.0,93.0,54.0,40.0,0.069,5011200.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,43.4,2016-09-09 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,16.0,2016.0,9.0,20.0,,,,34.4,134.662,47.529,5.79,303.2,20.4,143.4,38.0,27.0,0.015,1468800.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,47.529,2016-09-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,,2016.0,10.0,15.0,,,,60.554,-150.8,30.013,6.57,,10.0,75.0,,,0.0409,7948800.0,,Okada et al. (2023),,30.013,2016-10-15 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.57,,,,,,,,,,,,,,,,119.5,36.6,206.0,8.94e+18,92.0,,,,,,,
1218,27.0,2016.0,10.0,21.0,,,,34.696,138.075,20.277,5.86,251.6,10.4,120.5,106.0,76.0,0.002,950400.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,20.277,2016-10-21 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,26.0,2016.0,10.0,26.0,,,,33.446,132.59,28.185,6.0,202.3,12.0,68.8,46.0,36.0,0.019,691200.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,28.185,2016-10-26 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,73.0,2016.0,11.0,4.0,,,,35.806,140.826,39.7,5.92,175.0,23.0,42.0,31.0,45.0,0.017,5184000.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,39.7,2016-11-04 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,38.0,2016.0,11.0,4.0,,,,35.589,138.11099,47.3,5.97,255.0,44.0,110.0,38.0,43.0,0.018,1382400.0,Nishimura2021c-SSE,Nishimura (2021),2021-08-30,47.3,2016-11-04 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,25.0,2016.0,11.0,22.0,,,,33.78,134.52299,24.211,5.93,270.6,10.3,141.2,76.0,32.0,0.01,1296000.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,24.211,2016-11-22 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,74.0,2016.0,11.0,22.0,,,,36.003,140.905,38.8,5.94,186.0,21.0,75.0,39.0,32.0,0.021,6912000.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,38.8,2016-11-22 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,,,,,,,,40.1,143.02,,6.5,,,,,,,2073600.0,,Lou et al. in prep.,,28.697469711299995,2016-11-28 07:52:19.199997,b08,2016.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,37.0,2016.0,12.0,1.0,,,,34.552,141.608,8.2,6.38,282.0,11.0,131.0,39.0,40.0,0.074,4838400.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,8.2,2016-12-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,24.0,2016.0,12.0,9.0,,,,34.398,136.392,31.821,5.83,217.3,17.2,91.1,72.0,27.0,0.009,259200.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,31.821,2016-12-09 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,,2016.0,12.0,12.0,,,,62.372,-148.975,41.35,6.37,,16.0,57.0,,,0.021,1296000.0,,Okada et al. (2023),,41.35,2016-12-12 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37,,,,,,,,,,,,,,,,91.6,47.4,217.0,4.57e+18,15.0,,,,,,,
1228,15.0,2016.0,12.0,31.0,,,,31.694,131.59801,26.844,5.91,197.0,29.6,61.4,82.0,34.0,0.008,864000.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,26.844,2016-12-31 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,,2017.0,1.0,9.0,,,,59.713,-144.774,12.312,6.1,,5.0,69.0,,,0.0083,950400.0,,Okada et al. (2023),,12.312,2017-01-09 00:00:00.000000,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,86.3,49.4,233.0,1.78e+18,11.0,,,,,,,
1230,38.0,2017.0,1.0,19.0,,,,36.082,140.539,38.0,5.85,243.0,21.0,78.0,43.0,38.0,0.012,864000.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,38.0,2017-01-19 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,39.0,2017.0,2.0,11.0,,,,35.078,137.961,28.5,5.73,253.0,19.0,115.0,28.0,51.0,0.009,86400.0,Nishimura2021c-SSE,Nishimura (2021),2021-08-30,28.5,2017-02-11 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,,,,,,,,47.0,-124.0,,5.43,,,,,,,,,Michel et al. 2019,,24.9442214966,2017-02-21 02:24:00.000003,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.14,,,,,,,,,,,,,,,,,
1234,23.0,2017.0,3.0,6.0,,,,33.96,133.806,26.052,6.04,229.4,6.4,104.8,116.0,39.0,0.008,518400.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,26.052,2017-03-06 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,,,,,,,,47.75,-124.0,,5.37,,,,,,,,,Michel et al. 2019,,29.3324794769,2017-03-22 07:12:00.000001,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.22,,,,,,,,,,,,,,,,,
1236,,,,,,,,48.0,-123.5,,6.57,,,,,,,6307200.000001434,,Michel et al. 2019,,35.8536949158,2017-03-22 07:12:00.000001,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.22,59,2017.04,2017.12,2017.28,2017.28,,,,,,,,,,,,
1237,22.0,2017.0,4.0,22.0,,,,34.831,136.795,29.662,5.96,210.9,16.6,65.0,80.0,33.0,0.011,1382400.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,29.662,2017-04-22 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,75.0,2017.0,4.0,26.0,,,,35.971,141.23399,32.5,5.79,193.0,14.0,110.0,36.0,40.0,0.011,0.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,32.5,2017-04-26 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,39.0,2017.0,4.0,29.0,,,,35.476,139.748,19.1,5.73,290.0,25.0,134.0,39.0,37.0,0.009,5529600.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,19.1,2017-04-29 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
