lon,lat,depth
-149.9,64.0,156066.497803
-149.85,64.0,154394.989014
-149.8,64.0,152720.41320799998
-149.75,64.0,151042.724609
-149.7,64.0,149361.663818
-149.65,64.0,147676.72729500002
-149.6,64.0,145987.121582
-149.55,64.0,144291.915894
-149.5,64.0,142590.072632
-149.45,64.0,140880.47790499998
-149.4,64.0,139162.063599
-149.35,64.0,137433.88366700002
-149.3,64.0,135695.129395
-149.25,64.0,133945.3125
-149.2,64.0,132184.204102
-149.15,64.0,130412.017822
-149.1,64.0,128629.364014
-149.05,64.0,126837.303162
-149.0,64.0,125037.437439
-148.95,64.0,123231.84967
-148.9,64.0,121423.126221
-148.85,64.0,119614.341736
-148.8,64.0,117808.982849
-148.75,64.0,116010.925293
-148.7,64.0,114224.319458
-148.65,64.0,112453.49884
-148.6,64.0,110702.87323
-148.55,64.0,108976.799011
-148.5,64.0,107279.47998
-148.45,64.0,105614.852905
-148.4,64.0,103986.50360099999
-148.35,64.0,102397.60589600001
-148.3,64.0,100850.875854
-148.25,64.0,99348.57177729999
-148.2,64.0,97892.4789429
-148.15,64.0,96483.9248657
-148.1,64.0,95123.8555908
-148.05,64.0,93812.8204346
-148.0,64.0,92551.0864258
-147.95,64.0,91338.6688232
-147.9,64.0,90175.3692627
-147.85,64.0,89060.874939
-147.8,64.0,87994.7509766
-147.75,64.0,86976.5396118
-147.7,64.0,86005.7296753
-147.65,64.0,85081.8328857
-147.6,64.0,84204.3533325
-147.55,64.0,83372.795105
-147.5,64.0,82586.6851807
-147.45,64.0,81845.52764890001
-147.4,64.0,81148.78845210001
-147.35,64.0,80495.8877563
-147.3,64.0,79886.138916
-147.25,64.0,79318.7179565
-147.2,64.0,78792.6635742
-147.15,64.0,78306.80084230001
-147.1,64.0,77859.7946167
-147.05,64.0,77450.08087159999
-147.0,64.0,77075.9277344
-146.95,64.0,76735.46600340001
-146.9,64.0,76426.7120361
-146.85,64.0,76147.644043
-146.8,64.0,75896.3012695
-146.75,64.0,75670.7992554
-146.7,64.0,75469.4900513
-146.65,64.0,75290.95458979999
-146.6,64.0,75134.1018677
-146.55,64.0,74998.16131590001
-146.5,64.0,74882.7209473
-146.45,64.0,74787.69683839999
-146.4,64.0,74713.24157710001
-146.35,64.0,74659.7595215
-150.4,63.95,167798.736572
-150.35,63.95,166176.895142
-150.3,63.95,164554.82482900002
-150.25,63.95,162930.007935
-150.2,63.95,161300.81176799999
-150.15,63.95,159666.33606
-150.1,63.95,158026.290894
-150.05,63.95,156380.844116
-150.0,63.95,154730.49926799999
-149.95,63.95,153075.91247600003
-149.9,63.95,151417.800903
-149.85,63.95,149756.77490199998
-149.8,63.95,148093.32275400002
-149.75,63.95,146427.734375
-149.7,63.95,144760.02502399997
-149.65,63.95,143089.996338
-149.6,63.95,141417.26684599998
-149.55,63.95,139741.24145499998
-149.5,63.95,138061.24877900002
-149.45,63.95,136376.556396
-149.4,63.95,134686.46240199998
-149.35,63.95,132990.37170400002
-149.3,63.95,131287.81127900002
-149.25,63.95,129578.567505
-149.2,63.95,127862.67089800001
-149.15,63.95,126140.464783
-149.1,63.95,124412.67395
-149.05,63.95,122680.389404
-149.0,63.95,120945.114136
-148.95,63.95,119208.763123
-148.9,63.95,117473.67095900001
-148.85,63.95,115742.553711
-148.8,63.95,114018.470764
-148.75,63.95,112304.771423
-148.7,63.95,110605.026245
-148.65,63.95,108922.935486
-148.6,63.95,107262.22228999999
-148.55,63.95,105626.525879
-148.5,63.95,104019.31762700001
-148.45,63.95,102443.809509
-148.4,63.95,100902.877808
-148.35,63.95,99399.02496339999
-148.3,63.95,97934.34906010001
-148.25,63.95,96510.52856450001
-148.2,63.95,95128.8757324
-148.15,63.95,93790.3289795
-148.1,63.95,92495.513916
-148.05,63.95,91244.7967529
-148.0,63.95,90038.3300781
-147.95,63.95,88876.12915040001
-147.9,63.95,87758.102417
-147.85,63.95,86684.09728999999
-147.8,63.95,85653.9535522
-147.75,63.95,84667.5262451
-147.7,63.95,83724.6856689
-147.65,63.95,82825.3326416
-147.6,63.95,81969.4213867
-147.55,63.95,81156.8832397
-147.5,63.95,80387.6876831
-147.45,63.95,79661.7431641
-147.4,63.95,78978.9123535
-147.35,63.95,78338.9587402
-147.3,63.95,77741.5008545
-147.25,63.95,77185.9893799
-147.2,63.95,76671.66137700001
-147.15,63.95,76197.5326538
-147.1,63.95,75762.3672485
-147.05,63.95,75364.6774292
-147.0,63.95,75002.77709959999
-146.95,63.95,74674.7817993
-146.9,63.95,74378.7002563
-146.85,63.95,74112.4725342
-146.8,63.95,73874.0768433
-146.75,63.95,73661.60583500001
-146.7,63.95,73473.37341310001
-146.65,63.95,73307.9528809
-146.6,63.95,73164.2532349
-146.55,63.95,73041.5802002
-146.5,63.95,72939.56756590001
-146.45,63.95,72858.22296140001
-146.4,63.95,72797.8439331
-146.35,63.95,72758.94165040001
-146.3,63.95,72742.1417236
-150.55,63.9,167871.368408
-150.5,63.9,166246.032715
-150.45,63.9,164633.743286
-150.4,63.9,163028.961182
-150.35,63.9,161427.185059
-150.3,63.9,159824.859619
-150.25,63.9,158219.45190400002
-150.2,63.9,156609.268188
-150.15,63.9,154993.408203
-150.1,63.9,153371.61254899998
-150.05,63.9,151744.07959
-150.0,63.9,150111.38916
-149.95,63.9,148474.273682
-149.9,63.9,146833.587646
-149.85,63.9,145190.093994
-149.8,63.9,143544.47937000002
-149.75,63.9,141897.232056
-149.7,63.9,140248.64196799998
-149.65,63.9,138598.815918
-149.6,63.9,136947.64709500002
-149.55,63.9,135294.937134
-149.5,63.9,133640.31982399998
-149.45,63.9,131983.48999
-149.4,63.9,130324.081421
-149.35,63.9,128661.88049300002
-149.3,63.9,126996.734619
-149.25,63.9,125328.720093
-149.2,63.9,123658.119202
-149.15,63.9,121985.450745
-149.1,63.9,120311.538696
-149.05,63.9,118637.496948
-149.0,63.9,116964.775085
-148.95,63.9,115295.150757
-148.9,63.9,113630.714417
-148.85,63.9,111973.884583
-148.8,63.9,110327.32391400001
-148.75,63.9,108693.939209
-148.7,63.9,107076.78222699999
-148.65,63.9,105478.981018
-148.6,63.9,103903.656006
-148.55,63.9,102353.820801
-148.5,63.9,100832.290649
-148.45,63.9,99341.6137695
-148.4,63.9,97884.0408325
-148.35,63.9,96461.44103999999
-148.3,63.9,95075.34027100001
-148.25,63.9,93726.890564
-148.2,63.9,92416.93115229999
-148.15,63.9,91146.01135249999
-148.1,63.9,89914.45159910001
-148.05,63.9,88722.4121094
-148.0,63.9,87569.9157715
-147.95,63.9,86456.9396973
-147.9,63.9,85383.4457397
-147.85,63.9,84349.4415283
-147.8,63.9,83354.97283940001
-147.75,63.9,82400.1617432
-147.7,63.9,81485.2218628
-147.65,63.9,80610.4278564
-147.6,63.9,79776.10778810001
-147.55,63.9,78982.6049805
-147.5,63.9,78230.2856445
-147.45,63.9,77519.4473267
-147.4,63.9,76850.32653810001
-147.35,63.9,76222.9995728
-147.3,63.9,75637.4053955
-147.25,63.9,75093.2312012
-147.2,63.9,74589.9353027
-147.15,63.9,74126.69372560001
-147.1,63.9,73702.3925781
-147.05,63.9,73315.64331049999
-147.0,63.9,72964.805603
-146.95,63.9,72648.0178833
-146.9,63.9,72363.28125
-146.85,63.9,72108.5205078
-146.8,63.9,71881.7062378
-146.75,63.9,71680.9005737
-146.7,63.9,71504.40978999999
-146.65,63.9,71350.8148193
