lon,lat,depth
135.25,34.8,355737.67089799995
135.3,34.8,353861.877441
135.35,34.8,351968.32275399996
135.4,34.8,350052.45971699996
135.45,34.8,348110.13793900004
135.5,34.8,346137.8479
135.55,34.8,344132.781982
135.6,34.8,342092.926025
135.65,34.8,340017.120361
135.7,34.8,337905.12085
135.75,34.8,335757.324219
135.8,34.8,333574.98168900004
135.85,34.8,331359.95483400003
135.9,34.8,329114.65454099997
135.95,34.8,326842.102051
136.0,34.8,324545.74585
136.05,34.8,322229.61425800005
136.1,34.8,319898.101807
136.15,34.8,317555.93872100004
136.2,34.8,315208.1604
136.25,34.8,312859.95483400003
136.3,34.8,310516.296387
136.35,34.8,308181.945801
136.4,34.8,305860.90087899996
136.45,34.8,303556.335449
136.5,34.8,301269.95849600004
136.55,34.8,299001.953125
136.6,34.8,296750.549316
136.65,34.8,294511.871338
136.7,34.8,292279.632568
136.75,34.8,290045.288086
136.8,34.8,287798.034668
136.85,34.8,285524.993896
136.9,34.8,283211.608887
136.95,34.8,280842.193604
137.0,34.8,278400.57373
137.05,34.8,275870.635986
137.1,34.8,273237.335205
137.15,34.8,270487.24365200003
137.2,34.8,267609.405518
137.25,34.8,264595.855713
137.3,34.8,261442.138672
137.35,34.8,258147.58300800002
137.4,34.8,254715.36254899998
137.45,34.8,251152.46582
137.5,34.8,247469.390869
137.55,34.8,243679.702759
137.6,34.8,239799.453735
137.65,34.8,235846.57287600002
137.7,34.8,231840.164185
137.75,34.8,227799.789429
137.8,34.8,223744.766235
137.85,34.8,219693.57299800002
137.9,34.8,215663.314819
137.95,34.8,211669.21997099998
138.0,34.8,207724.25842300002
138.05,34.8,203838.943481
138.1,34.8,200021.087646
138.15,34.8,196275.665283
138.2,34.8,192604.797363
138.25,34.8,189007.736206
138.3,34.8,185480.85022000002
138.35,34.8,182017.776489
138.4,34.8,178609.451294
138.45,34.8,175244.369507
138.5,34.8,171908.874512
138.55,34.8,168587.37182600002
138.6,34.8,165263.015747
138.65,34.8,161918.075562
138.7,34.8,158534.86633299998
138.75,34.8,155096.420288
138.8,34.8,151587.432861
138.85,34.8,147995.239258
138.9,34.8,144310.714722
138.95,34.8,140529.11377
139.0,34.8,136650.71106
139.05,34.8,132681.304932
139.1,34.8,128632.369995
139.15,34.8,124520.843506
139.2,34.8,120368.675232
139.25,34.8,116201.88903800001
139.3,34.8,112049.446106
139.35,34.8,107941.78009
139.4,34.8,103909.187317
139.45,34.8,99980.1635742
