lon,lat,depth
-174.1,-14.65,22063.6444092
-174.05,-14.65,20112.2970581
-174.0,-14.65,18401.7715454
-173.95,-14.65,16905.1914215
-173.9,-14.65,15597.4283218
-173.85,-14.65,14455.4204941
-173.8,-14.65,13458.2901001
-173.75,-14.65,12587.3260498
-173.7,-14.65,11825.8724213
-173.65,-14.65,11159.1691971
-173.6,-14.65,10574.176788300001
-173.55,-14.65,10059.4024658
-173.5,-14.65,9604.75444794
-173.45,-14.65,9201.40075684
-173.4,-14.65,8841.66049957
-173.35,-14.65,8518.89133453
-178.2,-14.7,368452.575684
-178.15,-14.7,363274.932861
-178.1,-14.7,358328.18603499996
-178.05,-14.7,353682.800293
-178.0,-14.7,349402.13012700004
-177.95,-14.7,345539.886475
-177.9,-14.7,342137.63427700003
-177.85,-14.7,339222.93090800004
-177.8,-14.7,336807.861328
-177.75,-14.7,334888.000488
-177.7,-14.7,333442.59643599996
-177.65,-14.7,332434.753418
-177.6,-14.7,331813.049316
-177.55,-14.7,331513.275146
-177.5,-14.7,331461.090088
-177.45,-14.7,331575.012207
-177.4,-14.7,331769.53125
-177.35,-14.7,331958.496094
-177.3,-14.7,332058.349609
-177.25,-14.7,331990.966797
-177.2,-14.7,331686.187744
-177.15,-14.7,331083.679199
-177.1,-14.7,330134.49096699996
-177.05,-14.7,328801.513672
-177.0,-14.7,327059.93652299995
-176.95,-14.7,324896.728516
-176.9,-14.7,322310.058594
-176.85,-14.7,319308.258057
-176.8,-14.7,315908.508301
-176.75,-14.7,312135.5896
-176.7,-14.7,308020.62988300005
-176.65,-14.7,303599.487305
-176.6,-14.7,298911.651611
-176.55,-14.7,293998.840332
-176.5,-14.7,288903.68652299995
-176.45,-14.7,283668.640137
-176.4,-14.7,278334.56420900003
-176.35,-14.7,272939.788818
-176.3,-14.7,267518.890381
-176.25,-14.7,262101.68456999998
-176.2,-14.7,256712.43286100004
-176.15,-14.7,251369.07959
-176.1,-14.7,246082.931519
-176.05,-14.7,240858.352661
-176.0,-14.7,235693.023682
-175.95,-14.7,230578.277588
-175.9,-14.7,225499.816895
-175.85,-14.7,220438.58337399998
-175.8,-14.7,215371.856689
-175.75,-14.7,210274.414062
-175.7,-14.7,205119.65942399998
-175.65,-14.7,199880.82885700001
-175.6,-14.7,194532.043457
-175.55,-14.7,189049.316406
-175.5,-14.7,183411.361694
-175.45,-14.7,177600.448608
-175.4,-14.7,171603.057861
-175.35,-14.7,165410.568237
-175.3,-14.7,159019.91272000002
-175.25,-14.7,152434.18884299998
-175.2,-14.7,145663.162231
-175.15,-14.7,138723.754883
-175.1,-14.7,131640.31982399998
-175.05,-14.7,124444.602966
-175.0,-14.7,117175.415039
-174.95,-14.7,109877.944946
-174.9,-14.7,102602.600098
-174.85,-14.7,95403.46527100001
-174.8,-14.7,88336.41052250001
-174.75,-14.7,81456.9778442
-174.7,-14.7,74818.14575200001
-174.65,-14.7,68468.2312012
-174.6,-14.7,62448.9326477
-174.55,-14.7,56793.8499451
-174.5,-14.7,51527.4162292
-174.45,-14.7,46664.47067259999
-174.4,-14.7,42210.3271484
-174.35,-14.7,38161.4189148
-174.3,-14.7,34506.3438416
-174.25,-14.7,31227.2377014
-174.2,-14.7,28301.321029699997
-174.15,-14.7,25702.4612427
-174.1,-14.7,23402.6679993
-174.05,-14.7,21373.3978271
-174.0,-14.7,19586.6069794
-173.95,-14.7,18015.5391693
-173.9,-14.7,16635.263443
-173.85,-14.7,15422.951698300001
-173.8,-14.7,14357.9797745
-173.75,-14.7,13421.884536700001
-173.7,-14.7,12598.2275009
-173.65,-14.7,11872.423171999999
-173.6,-14.7,11231.5473557
-173.55,-14.7,10664.1693115
-173.5,-14.7,10160.1991653
-173.45,-14.7,9710.76488495
-173.4,-14.7,9308.10546875
-173.35,-14.7,8945.47462463
-173.3,-14.7,8617.05493927
-178.2,-14.75,369659.39331099996
-178.15,-14.75,364626.434326
-178.1,-14.75,359813.26293900004
-178.05,-14.75,355288.665771
-178.0,-14.75,351114.990234
-177.95,-14.75,347345.550537
-177.9,-14.75,344022.155762
-177.85,-14.75,341173.187256
-177.8,-14.75,338811.950684
-177.75,-14.75,336935.72998
-177.7,-14.75,335525.543213
-177.65,-14.75,334546.539307
-177.6,-14.75,333949.09668
-177.55,-14.75,333670.77636699995
-177.5,-14.75,333638.671875
-177.45,-14.75,333772.39990200003
-177.4,-14.75,333987.18261699995
-177.35,-14.75,334197.296143
-177.3,-14.75,334319.30542
-177.25,-14.75,334274.871826
-177.2,-14.75,333993.408203
-177.15,-14.75,333414.0625
-177.1,-14.75,332487.18261699995
-177.05,-14.75,331175.048828
