publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,Month,Year
2883395,earthquake,2008-03-22 11:11:21.298000+00:00,2013-02-18T14:11:00.000Z,167.15172,-46.03238,2.544,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,10,0.355,113,0.22708,0.192,3,2008
2883391,earthquake,2008-03-22 10:53:30.827000+00:00,2013-02-18T14:11:00.000Z,174.89124,-40.53675,2.022,27.3376,ML,,GROPE,reviewed,manual,nz1dr,19,15,13,0.326,115,0.19519,0.158,3,2008
2883378,earthquake,2008-03-22 10:12:01.074000+00:00,2013-02-18T14:11:00.000Z,177.67181,-39.12838,2.474,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,4,0.105,169,0.22235,0.116,3,2008
2883376,earthquake,2008-03-22 10:05:45.084000+00:00,2013-02-18T14:11:00.000Z,177.66556,-39.13029,2.245,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,2,0.107,170,0.23429,0.189,3,2008
2883626,earthquake,2008-03-22 08:33:05.428000+00:00,2013-02-18T14:11:00.000Z,177.50066,-39.22703,2.172,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.243,284,0.23767,0.06,3,2008
2883342,earthquake,2008-03-22 08:32:41.544000+00:00,2013-02-18T14:11:00.000Z,173.8867,-42.53635,2.462,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,4,0.283,261,0.44942,0.163,3,2008
2883310,earthquake,2008-03-22 07:11:41.236000+00:00,2013-02-18T14:11:00.000Z,167.6875,-44.90348,2.096,75.5654,ML,,GROPE,reviewed,manual,nz1dr,9,6,5,0.285,183,0.16339,0.144,3,2008
2883303,earthquake,2008-03-22 06:39:24.265000+00:00,2013-02-18T14:11:00.000Z,177.93402,-39.06616,2.0,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,1,0.091,210,0.23991,0.0,3,2008
2883210,earthquake,2008-03-22 01:56:27.205000+00:00,2013-02-18T14:11:00.000Z,174.97768,-40.2201,2.174,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,11,9,0.463,127,0.30625,0.193,3,2008
2883196,earthquake,2008-03-22 01:05:54.727000+00:00,2013-02-18T14:11:00.000Z,176.70375,-37.81845,1.723,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,6,0.121,220,0.16538,0.102,3,2008
2883192,earthquake,2008-03-22 00:57:17.444000+00:00,2013-02-18T14:11:00.000Z,169.88197,-46.02027,2.657,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,7,0.187,150,0.31871,0.274,3,2008
2883186,earthquake,2008-03-22 00:36:32.820000+00:00,2013-02-18T14:11:00.000Z,173.57912,-40.19357,2.743,154.9487,ML,,GROPE,reviewed,manual,nz1dr,13,8,3,0.663,170,0.3191,0.13,3,2008
2883153,earthquake,2008-03-21 22:56:07.400000+00:00,2013-02-18T14:11:00.000Z,172.19862,-41.70642,2.371,100.187,ML,,GROPE,reviewed,manual,nz1dr,15,9,2,0.298,114,0.1904,0.429,3,2008
2883152,earthquake,2008-03-21 22:54:28.209000+00:00,2013-02-18T14:11:00.000Z,177.77327,-39.05134,2.242,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,3,0.083,128,0.24217,0.071,3,2008
2883147,earthquake,2008-03-21 22:35:35.644000+00:00,2013-02-18T14:11:00.000Z,174.57544,-40.62122,1.927,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,5,0.35,222,0.15445,0.201,3,2008
2883128,earthquake,2008-03-21 21:45:31.301000+00:00,2013-02-18T14:11:00.000Z,173.48196,-42.54147,2.934,31.1012,ML,,GROPE,reviewed,manual,nz1dr,14,10,11,0.133,167,0.31613,0.363,3,2008
2883124,earthquake,2008-03-21 21:33:45.139000+00:00,2013-02-18T14:11:00.000Z,176.58368,-37.89521,1.202,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,3,0.054,167,0.12176,0.144,3,2008
2883117,earthquake,2008-03-21 21:16:19.849000+00:00,2013-02-18T14:11:00.000Z,172.82181,-42.35709,2.559,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,5,0.536,142,0.3558,0.261,3,2008
2883100,earthquake,2008-03-21 20:21:58.183000+00:00,2013-02-18T15:48:00.000Z,176.44777,-38.2774,1.608,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,1,0.061,91,0.123,0.105,3,2008
2883088,earthquake,2008-03-21 19:42:39.336000+00:00,2013-02-18T14:11:00.000Z,177.85733,-39.23964,2.601,23.1436,ML,,GROPE,reviewed,manual,nz1dr,15,10,6,0.093,200,0.22891,0.144,3,2008
2883073,earthquake,2008-03-21 18:52:00.220000+00:00,2013-02-18T14:11:00.000Z,176.64766,-37.31768,3.583,245.2379,ML,,GROPE,reviewed,manual,nz1dr,14,10,8,1.011,260,0.132,0.208,3,2008
2883071,earthquake,2008-03-21 18:43:31.361000+00:00,2013-02-18T14:11:00.000Z,175.9641,-40.90342,2.012,13.5487,ML,,GROPE,reviewed,manual,nz1dr,12,9,6,0.139,151,0.14021,0.101,3,2008
2883066,earthquake,2008-03-21 18:20:47.552000+00:00,2013-02-18T14:11:00.000Z,173.65646,-43.2484,3.285,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,10,9,0.821,189,0.16573,0.141,3,2008
2883060,earthquake,2008-03-21 17:58:21.178000+00:00,2013-02-18T14:11:00.000Z,176.08772,-37.88012,3.46,192.5114,ML,,GROPE,reviewed,manual,nz1dr,20,16,12,0.892,235,0.12682,0.229,3,2008
2883056,earthquake,2008-03-21 17:51:32.312000+00:00,2013-02-18T14:11:00.000Z,176.32608,-40.38176,2.032,27.8895,ML,,GROPE,reviewed,manual,nz1dr,11,7,6,0.147,175,0.29249,0.154,3,2008
2883046,earthquake,2008-03-21 17:20:02.393000+00:00,2013-02-18T14:11:00.000Z,174.54985,-41.70191,2.22,28.8117,ML,,GROPE,reviewed,manual,nz1dr,18,12,11,0.408,192,0.16984,0.233,3,2008
2883045,earthquake,2008-03-21 17:16:58.233000+00:00,2013-02-19T08:43:00.000Z,172.6331,-41.74788,-9.0,78.6264,ML,,GROPE,reviewed,manual,nz1dr,8,4,0,0.204,175,0.0977,0.0,3,2008
2883028,earthquake,2008-03-21 16:16:16.310000+00:00,2013-02-18T14:11:00.000Z,175.18756,-39.28318,1.514,17.4213,ML,,GROPE,reviewed,manual,nz1dr,11,7,7,0.123,226,0.07626,0.184,3,2008
2883019,earthquake,2008-03-21 15:44:41.602000+00:00,2013-02-18T14:11:00.000Z,175.12479,-40.72705,1.68,33.8838,ML,,GROPE,reviewed,manual,nz1dr,10,6,5,0.097,210,0.11126,0.159,3,2008
2883012,earthquake,2008-03-21 15:22:19.047000+00:00,2013-02-18T14:11:00.000Z,172.92801,-42.1425,1.664,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,4,4,0.378,197,0.29369,0.198,3,2008
2883011,earthquake,2008-03-21 15:19:16.979000+00:00,2013-02-18T14:11:00.000Z,175.19553,-39.27242,1.649,18.7631,ML,,GROPE,reviewed,manual,nz1dr,17,13,12,0.118,142,0.14314,0.16,3,2008
2883000,earthquake,2008-03-21 14:40:40.810000+00:00,2013-02-18T14:11:00.000Z,167.16269,-46.03753,2.423,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,8,0.36,110,0.33608,0.194,3,2008
2882998,earthquake,2008-03-21 14:33:30.831000+00:00,2013-02-18T14:11:00.000Z,175.64627,-39.52733,1.48,23.9328,ML,,GROPE,reviewed,manual,nz1dr,13,8,9,0.196,314,0.08055,0.095,3,2008
2882985,earthquake,2008-03-21 13:56:11.919000+00:00,2013-02-18T14:11:00.000Z,172.06613,-42.16068,2.413,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,7,0.457,108,0.28716,0.29,3,2008
2882948,earthquake,2008-03-21 12:01:10.847000+00:00,2013-02-18T14:11:00.000Z,166.8428,-45.71516,2.189,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,2,0.331,207,0.00527,0.097,3,2008
2882928,earthquake,2008-03-21 11:11:09.900000+00:00,2013-02-18T14:11:00.000Z,176.30818,-40.34581,1.944,30.3024,ML,,GROPE,reviewed,manual,nz1dr,11,7,4,0.118,134,0.09493,0.062,3,2008
2882921,earthquake,2008-03-21 10:48:50.696000+00:00,2013-02-18T14:11:00.000Z,176.84679,-37.76577,2.23,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,13,6,0.245,91,0.34173,0.106,3,2008
2882893,earthquake,2008-03-21 09:29:54.178000+00:00,2013-02-18T14:11:00.000Z,167.4747,-44.78403,2.234,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,7,0.34,268,0.23388,0.191,3,2008
2882877,earthquake,2008-03-21 08:43:50.306000+00:00,2013-02-18T14:11:00.000Z,175.3398,-39.81485,2.854,62.5014,ML,,GROPE,reviewed,manual,nz1dr,38,34,12,0.279,40,0.22632,0.22,3,2008
2882847,earthquake,2008-03-21 07:25:39.382000+00:00,2013-02-18T14:11:00.000Z,167.40582,-45.02876,3.096,110.968,ML,,GROPE,reviewed,manual,nz1dr,16,14,6,0.472,202,0.14762,0.106,3,2008
2882828,earthquake,2008-03-21 06:36:10.311000+00:00,2013-02-18T14:11:00.000Z,177.67197,-39.0549,2.297,25.7146,ML,,GROPE,reviewed,manual,nz1dr,8,5,4,0.031,212,0.29047,0.183,3,2008
2882825,earthquake,2008-03-21 06:22:43.040000+00:00,2013-02-18T14:11:00.000Z,172.40166,-41.33759,2.168,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,0.519,144,0.08479,0.211,3,2008
2882822,earthquake,2008-03-21 06:13:23.560000+00:00,2013-02-18T14:11:00.000Z,168.74673,-44.17353,2.362,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,9,0.102,147,0.27578,0.263,3,2008
2883119,earthquake,2008-03-21 05:56:50.032000+00:00,2013-02-18T14:11:00.000Z,178.49316,-38.33366,3.069,31.1084,ML,,GROPE,reviewed,manual,nz1dr,9,7,3,0.271,230,0.38324,0.122,3,2008
2882818,earthquake,2008-03-21 05:55:26.906000+00:00,2013-02-18T14:11:00.000Z,178.48807,-38.35194,3.278,28.4138,ML,,GROPE,reviewed,manual,nz1dr,15,11,4,0.258,219,0.22885,0.22,3,2008
2882810,earthquake,2008-03-21 05:26:50.594000+00:00,2013-02-18T14:10:00.000Z,172.32549,-41.94934,1.778,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,4,0.439,230,0.11973,0.169,3,2008
2882806,earthquake,2008-03-21 05:15:37.949000+00:00,2013-02-18T14:10:00.000Z,176.35527,-37.60944,3.285,206.1048,ML,,GROPE,reviewed,manual,nz1dr,11,7,6,0.883,246,0.13334,0.187,3,2008
2882799,earthquake,2008-03-21 04:46:26.750000+00:00,2013-02-18T14:10:00.000Z,175.92267,-40.53271,2.02,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,10,4,0.246,117,0.15261,0.083,3,2008
2882795,earthquake,2008-03-21 04:34:16.865000+00:00,2013-02-18T14:10:00.000Z,173.48441,-40.2261,2.912,164.711,ML,,GROPE,reviewed,manual,nz1dr,11,9,3,0.944,245,0.15614,0.036,3,2008
2882791,earthquake,2008-03-21 04:17:03.766000+00:00,2013-02-18T14:10:00.000Z,175.63,-39.165,1.224,1.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,3,0.027,237,0.7312,0.359,3,2008
2882789,earthquake,2008-03-21 04:10:52.143000+00:00,2013-02-18T14:10:00.000Z,177.57722,-36.69797,3.637,206.6743,ML,,GROPE,reviewed,manual,nz1dr,13,10,11,1.476,304,0.18372,0.3,3,2008
2882774,earthquake,2008-03-21 03:26:21.509000+00:00,2013-02-18T14:10:00.000Z,167.53299,-44.67912,2.985,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,5,0.281,218,0.11394,0.256,3,2008
2882765,earthquake,2008-03-21 02:57:28.768000+00:00,2013-02-18T14:10:00.000Z,178.29329,-38.65889,2.068,26.7957,ML,,GROPE,reviewed,manual,nz1dr,6,4,2,0.186,236,0.16696,0.235,3,2008
2882753,earthquake,2008-03-21 02:11:35.097000+00:00,2013-02-18T14:10:00.000Z,174.45741,-39.24478,1.746,30.1691,ML,,GROPE,reviewed,manual,nz1dr,6,4,5,0.262,190,0.0772,0.143,3,2008
2882740,earthquake,2008-03-21 01:29:15.785000+00:00,2013-02-18T14:10:00.000Z,170.89699,-43.11377,2.277,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,4,0.123,257,0.06407,0.152,3,2008
2882737,earthquake,2008-03-21 01:19:50.711000+00:00,2013-02-18T14:10:00.000Z,175.20456,-39.25979,1.735,19.5728,ML,,GROPE,reviewed,manual,nz1dr,16,11,12,0.114,234,0.06975,0.215,3,2008
2882725,earthquake,2008-03-21 00:42:18.359000+00:00,2013-02-18T14:10:00.000Z,177.63316,-38.34946,3.309,61.9147,ML,,GROPE,reviewed,manual,nz1dr,40,33,5,0.084,94,0.1574,0.146,3,2008
2882721,earthquake,2008-03-21 00:34:10.389000+00:00,2013-02-18T14:10:00.000Z,175.20755,-39.26644,2.088,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,24,19,11,0.236,93,0.15013,0.103,3,2008
2882692,earthquake,2008-03-20 23:10:15.551000+00:00,2013-02-18T14:10:00.000Z,176.36351,-38.34539,1.372,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,1,0.078,187,0.12926,0.0,3,2008
2882689,earthquake,2008-03-20 23:01:34.157000+00:00,2013-02-18T14:10:00.000Z,176.39601,-38.40781,1.735,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,4,0.09,204,0.13219,0.111,3,2008
2882678,earthquake,2008-03-20 22:25:24.296000+00:00,2013-02-18T14:10:00.000Z,176.38846,-38.35065,1.942,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,4,0.092,95,0.19098,0.089,3,2008
2882670,earthquake,2008-03-20 22:05:00.092000+00:00,2013-02-18T14:10:00.000Z,177.58653,-39.17372,2.42,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,2,0.164,184,0.21705,0.032,3,2008
2882653,earthquake,2008-03-20 21:17:56.263000+00:00,2013-02-18T14:10:00.000Z,174.98367,-39.10223,3.277,228.8486,ML,,GROPE,reviewed,manual,nz1dr,14,12,11,0.473,173,0.08849,0.296,3,2008
2882634,earthquake,2008-03-20 20:20:10.225000+00:00,2013-02-18T14:10:00.000Z,177.66327,-39.10702,2.587,11.617,ML,,GROPE,reviewed,manual,nz1dr,12,7,4,0.084,117,0.21981,0.244,3,2008
2882621,earthquake,2008-03-20 19:46:23.757000+00:00,2013-02-18T14:10:00.000Z,177.66562,-39.0975,2.67,14.4995,ML,,GROPE,reviewed,manual,nz1dr,12,6,4,0.074,158,0.27467,0.149,3,2008
2882615,earthquake,2008-03-20 19:29:06.079000+00:00,2013-02-18T14:10:00.000Z,178.34222,-38.87699,2.844,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,8,4,0.361,232,0.20029,0.131,3,2008
2882613,earthquake,2008-03-20 19:20:30.193000+00:00,2013-02-18T14:10:00.000Z,172.42039,-41.44036,2.541,113.9496,ML,,GROPE,reviewed,manual,nz1dr,8,5,1,0.487,132,0.17165,0.0,3,2008
2882604,earthquake,2008-03-20 18:50:19.016000+00:00,2013-02-18T14:10:00.000Z,175.71466,-38.84711,1.95,8.5862,ML,,GROPE,reviewed,manual,nz1dr,16,13,5,0.05,93,0.2017,0.192,3,2008
2882593,earthquake,2008-03-20 18:19:22.842000+00:00,2013-02-18T14:10:00.000Z,167.69817,-44.94879,2.41,90.8929,ML,,GROPE,reviewed,manual,nz1dr,9,6,5,0.318,175,0.14748,0.151,3,2008
2882589,earthquake,2008-03-20 18:09:49.602000+00:00,2013-02-18T14:10:00.000Z,177.72279,-39.0403,1.858,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,1,0.042,164,0.38011,0.0,3,2008
2882586,earthquake,2008-03-20 18:03:08.781000+00:00,2013-02-18T14:10:00.000Z,177.66254,-39.07004,2.691,13.636,ML,,GROPE,reviewed,manual,nz1dr,12,7,4,0.047,106,0.25943,0.145,3,2008
2882577,earthquake,2008-03-20 17:40:06.956000+00:00,2013-02-18T14:10:00.000Z,174.50148,-41.18906,1.962,34.2609,ML,,GROPE,reviewed,manual,nz1dr,10,8,6,0.155,136,0.33282,0.242,3,2008
2882539,earthquake,2008-03-20 15:38:09.182000+00:00,2013-02-18T14:10:00.000Z,177.18436,-37.99309,2.313,69.0963,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.274,170,0.04554,0.167,3,2008
2882532,earthquake,2008-03-20 15:21:39.459000+00:00,2013-02-18T14:10:00.000Z,176.60132,-39.95731,1.842,45.8364,ML,,GROPE,reviewed,manual,nz1dr,11,6,5,0.165,117,0.15115,0.123,3,2008
2882522,earthquake,2008-03-20 14:50:56.835000+00:00,2013-02-18T14:10:00.000Z,177.62102,-39.16634,2.135,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,3,0.148,249,0.23284,0.038,3,2008
2882513,earthquake,2008-03-20 14:32:07.717000+00:00,2013-02-18T14:10:00.000Z,175.17909,-39.26091,1.459,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,10,0.258,144,0.09783,0.099,3,2008
2882510,earthquake,2008-03-20 14:25:15.011000+00:00,2013-02-18T14:10:00.000Z,178.33594,-38.91573,2.957,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,20,16,4,0.353,222,0.16323,0.081,3,2008
2882509,earthquake,2008-03-20 14:23:58.692000+00:00,2013-02-18T14:10:00.000Z,176.75845,-39.92632,2.096,40.7474,ML,,GROPE,reviewed,manual,nz1dr,13,8,4,0.133,108,0.12314,0.094,3,2008
2882495,earthquake,2008-03-20 13:37:15.414000+00:00,2013-02-18T14:10:00.000Z,175.51373,-40.38245,1.776,30.8293,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.284,177,0.22294,0.225,3,2008
2882486,earthquake,2008-03-20 13:15:17.911000+00:00,2013-02-18T14:10:00.000Z,167.27869,-45.05519,1.954,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,6,0.421,219,0.19818,0.301,3,2008
2882479,earthquake,2008-03-20 13:00:56.634000+00:00,2013-02-18T14:10:00.000Z,177.96895,-39.34751,2.174,22.1234,ML,,GROPE,reviewed,manual,nz1dr,7,4,1,0.199,334,0.09532,0.0,3,2008
2882472,earthquake,2008-03-20 12:45:51.583000+00:00,2013-02-18T14:10:00.000Z,175.73112,-38.84476,1.48,8.7381,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.04,103,0.12531,0.183,3,2008
2882461,earthquake,2008-03-20 12:09:37.288000+00:00,2013-02-18T14:10:00.000Z,174.31615,-41.68064,1.93,30.6753,ML,,GROPE,reviewed,manual,nz1dr,15,11,6,0.332,137,0.31994,0.1,3,2008
2882458,earthquake,2008-03-20 11:55:49.132000+00:00,2013-02-18T14:10:00.000Z,177.65657,-39.09978,2.721,17.3768,ML,,GROPE,reviewed,manual,nz1dr,12,7,4,0.077,115,0.29629,0.136,3,2008
2882451,earthquake,2008-03-20 11:41:00.022000+00:00,2013-02-18T14:10:00.000Z,173.79312,-40.69765,2.403,112.2505,ML,,GROPE,reviewed,manual,nz1dr,18,11,5,0.144,119,0.29981,0.198,3,2008
2882439,earthquake,2008-03-20 11:01:56.548000+00:00,2013-02-18T14:10:00.000Z,178.36398,-38.20546,2.77,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,4,0.157,263,0.08137,0.177,3,2008
2882435,earthquake,2008-03-20 10:48:29.067000+00:00,2013-02-18T14:10:00.000Z,174.50616,-40.33674,2.075,54.9743,ML,,GROPE,reviewed,manual,nz1dr,12,8,4,0.608,169,0.26287,0.189,3,2008
2882433,earthquake,2008-03-20 10:42:06.387000+00:00,2013-02-18T14:10:00.000Z,177.32494,-39.51763,2.075,21.0946,ML,,GROPE,reviewed,manual,nz1dr,9,6,3,0.238,164,0.2939,0.149,3,2008
2882429,earthquake,2008-03-20 10:28:19.891000+00:00,2013-02-18T14:10:00.000Z,177.69559,-39.1217,2.927,21.4708,ML,,GROPE,reviewed,manual,nz1dr,17,10,4,0.099,121,0.22656,0.163,3,2008
2882426,earthquake,2008-03-20 10:20:03.731000+00:00,2013-02-18T14:10:00.000Z,176.97818,-39.71286,2.043,47.338,ML,,GROPE,reviewed,manual,nz1dr,10,6,4,0.093,141,0.08254,0.272,3,2008
2882420,earthquake,2008-03-20 10:08:22.379000+00:00,2013-02-18T14:10:00.000Z,175.1283,-39.45144,2.068,25.5827,ML,,GROPE,reviewed,manual,nz1dr,24,20,5,0.233,80,0.14039,0.117,3,2008
2882415,earthquake,2008-03-20 09:49:29.651000+00:00,2013-02-18T14:10:00.000Z,174.51933,-40.31371,2.753,59.7638,ML,,GROPE,reviewed,manual,nz1dr,41,38,18,0.624,83,0.32102,0.173,3,2008
2882414,earthquake,2008-03-20 09:46:41.921000+00:00,2013-02-18T14:10:00.000Z,174.3829,-40.02708,2.785,123.2607,ML,,GROPE,reviewed,manual,nz1dr,42,38,16,0.537,92,0.20865,0.143,3,2008
2882401,earthquake,2008-03-20 09:02:15.812000+00:00,2013-02-18T14:10:00.000Z,173.54613,-41.29747,2.531,73.4029,ML,,GROPE,reviewed,manual,nz1dr,19,16,9,0.148,88,0.16227,0.223,3,2008
2882374,earthquake,2008-03-20 07:36:22.740000+00:00,2013-02-18T14:10:00.000Z,174.86504,-39.23224,1.938,31.5527,ML,,GROPE,reviewed,manual,nz1dr,13,8,8,0.135,103,0.10545,0.165,3,2008
2882366,earthquake,2008-03-20 07:12:56.897000+00:00,2013-02-18T14:10:00.000Z,168.04614,-44.32925,2.033,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,6,0.356,210,0.24841,0.166,3,2008
2882356,earthquake,2008-03-20 06:37:36.861000+00:00,2013-02-18T14:10:00.000Z,175.20184,-39.26416,1.613,16.7413,ML,,GROPE,reviewed,manual,nz1dr,16,11,11,0.115,284,0.10487,0.195,3,2008
2882354,earthquake,2008-03-20 06:30:29.241000+00:00,2013-02-18T14:10:00.000Z,176.24452,-41.16152,2.529,31.1663,ML,,GROPE,reviewed,manual,nz1dr,20,15,6,0.273,240,0.20358,0.143,3,2008
2882350,earthquake,2008-03-20 06:21:20.511000+00:00,2013-02-18T14:10:00.000Z,178.03448,-38.94773,2.421,19.2335,ML,,GROPE,reviewed,manual,nz1dr,6,3,1,0.12,288,0.13304,0.0,3,2008
2882349,earthquake,2008-03-20 06:17:01.252000+00:00,2013-02-18T14:10:00.000Z,176.21762,-38.20148,3.776,155.0688,ML,,GROPE,reviewed,manual,nz1dr,37,33,13,0.229,177,0.22293,0.162,3,2008
2882345,earthquake,2008-03-20 06:04:46.662000+00:00,2013-02-18T14:10:00.000Z,176.16882,-38.00602,3.823,196.519,ML,,GROPE,reviewed,manual,nz1dr,25,21,14,0.352,212,0.26768,0.183,3,2008
2882339,earthquake,2008-03-20 05:43:04.041000+00:00,2013-02-18T14:10:00.000Z,175.70992,-39.56657,1.889,18.8555,ML,,GROPE,reviewed,manual,nz1dr,17,13,14,0.161,239,0.04286,0.139,3,2008
2882334,earthquake,2008-03-20 05:30:50.662000+00:00,2013-02-18T14:10:00.000Z,175.01044,-39.25962,1.677,30.6723,ML,,GROPE,reviewed,manual,nz1dr,11,7,6,0.379,164,0.13009,0.123,3,2008
2882328,earthquake,2008-03-20 05:00:30.516000+00:00,2013-02-18T14:10:00.000Z,167.00084,-45.21206,2.225,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,6,0.276,254,0.24948,0.154,3,2008
2882325,quarry blast,2008-03-20 04:54:27.583000+00:00,2013-02-18T14:10:00.000Z,171.89999,-41.65,2.226,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,3,0.12,174,0.51792,0.147,3,2008
2882313,quarry blast,2008-03-20 04:17:04.297000+00:00,2013-02-18T14:10:00.000Z,175.07001,-37.62001,2.465,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,2,0.518,177,0.10973,0.283,3,2008
2882280,quarry blast,2008-03-20 02:44:36.110000+00:00,2013-02-18T14:10:00.000Z,170.42999,-45.36,2.382,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,6,7,0.349,197,0.53296,0.093,3,2008
2882270,earthquake,2008-03-20 02:23:36.477000+00:00,2013-02-18T14:10:00.000Z,174.97823,-39.32948,1.98,29.4616,ML,,GROPE,reviewed,manual,nz1dr,22,15,16,0.265,101,0.18771,0.106,3,2008
2882224,earthquake,2008-03-20 00:14:01.244000+00:00,2013-02-18T14:10:00.000Z,174.31242,-41.68642,1.839,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,3,0.329,268,0.09385,0.071,3,2008
2882223,earthquake,2008-03-20 00:11:08.108000+00:00,2013-02-18T14:10:00.000Z,175.31416,-41.25787,2.347,26.1435,ML,,GROPE,reviewed,manual,nz1dr,26,16,11,0.151,48,0.10923,0.1,3,2008
2882168,earthquake,2008-03-19 21:19:47.170000+00:00,2013-02-18T14:10:00.000Z,172.71661,-41.26768,3.407,164.9082,ML,,GROPE,reviewed,manual,nz1dr,27,22,12,0.462,107,0.15114,0.181,3,2008
2882163,earthquake,2008-03-19 20:57:39.655000+00:00,2013-02-18T14:10:00.000Z,174.20712,-41.72472,2.065,10.7156,ML,,GROPE,reviewed,manual,nz1dr,10,7,8,0.027,132,0.19256,0.181,3,2008
2882123,earthquake,2008-03-19 18:54:38.274000+00:00,2013-02-18T14:10:00.000Z,177.04401,-39.44973,2.214,31.4604,ML,,GROPE,reviewed,manual,nz1dr,11,8,9,0.212,124,0.31891,0.201,3,2008
2882113,earthquake,2008-03-19 18:26:13.972000+00:00,2013-02-18T14:10:00.000Z,175.49829,-39.30054,1.635,15.1816,ML,,GROPE,reviewed,manual,nz1dr,20,12,5,0.038,80,0.16388,0.052,3,2008
2882106,earthquake,2008-03-19 18:07:58.223000+00:00,2013-02-18T14:10:00.000Z,175.6138,-41.30019,1.769,9.3768,ML,,GROPE,reviewed,manual,nz1dr,9,5,3,0.114,182,0.13313,0.227,3,2008
2882097,earthquake,2008-03-19 17:40:11.015000+00:00,2013-02-18T14:10:00.000Z,176.75668,-37.79671,1.708,3.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,5,0.167,213,0.26373,0.197,3,2008
2882095,earthquake,2008-03-19 17:34:29.771000+00:00,2013-02-18T14:09:00.000Z,176.64717,-39.89701,1.961,50.9529,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.203,167,0.08755,0.157,3,2008
2882069,earthquake,2008-03-19 16:17:07.140000+00:00,2013-02-18T14:09:00.000Z,176.51323,-40.03007,2.275,49.7551,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.067,146,0.11892,0.144,3,2008
2882063,earthquake,2008-03-19 15:56:11.632000+00:00,2013-02-18T14:09:00.000Z,175.62747,-39.51556,2.339,18.964,ML,,GROPE,reviewed,manual,nz1dr,43,30,18,0.144,69,0.16052,0.125,3,2008
