lon,lat,mag,time_string,depth,catalog_id,event_id
-120.511,39.8578333,4.1,1998-02-17T22:08:39.360000,-1.01,,198
-124.5551667,40.3165,4.2,1997-12-15T22:42:42.110000,21.296,,199
-120.866,39.9468333,4.4,1997-11-05T17:49:28.280000,-0.909,,200
-122.0625,39.6038333,4.0,1997-10-25T08:54:49.360000,14.739,,201
-120.594,41.5856667,4.15,1997-08-29T15:48:20.150000,44.438,,202
-124.45,40.7491667,4.3,1997-08-06T19:29:26.660000,21.018,,203
-123.372,40.9051667,4.0,1997-07-23T03:18:03.740000,24.542,,204
-123.621,49.237,4.4,1997-06-24T14:40:59.210000,3.3,,205
-119.8881667,48.3635,4.6,1997-06-24T14:23:13.140000,10.234,,206
-122.5703333,47.5983333,4.9,1997-06-23T19:13:27.010000,13.345,,207
-124.7973333,40.535,4.2,1997-04-05T05:57:19.840000,12.704,,208
-121.9798333,40.3306667,4.41,1997-03-27T22:43:20.630000,8.02,,209
-124.3965,40.2813333,5.2,1997-01-26T06:23:19.440000,21.566,,210
-124.3791667,40.2736667,5.6,1997-01-22T07:17:16.810000,23.007,,211
-124.3906667,40.2875,4.2,1997-01-13T14:54:38.950000,20.936,,212
-119.581,40.038,4.4,1996-12-02T23:33:11.990000,5.0,,213
-127.798,49.111,4.0,1996-10-06T22:23:00.500000,10.0,,214
-122.8355,46.7843333,4.0,1996-09-13T22:06:59.050000,2.995,,215
-124.7713333,40.5198333,4.0,1996-08-30T02:12:28.690000,14.684,,216
-124.9393333,40.9931667,4.4,1996-06-20T02:26:56.250000,1.628,,217
-121.876,47.7608333,5.4,1996-05-03T04:04:22.670000,3.825,,218
-126.876,49.897,4.8,1996-03-18T08:01:58.330000,10.0,,219
-123.902,49.897,4.1,1996-02-22T20:06:16.400000,2.0,,220
-124.3505,40.3566667,4.1,1995-12-06T15:19:45.070000,21.796,,221
-120.0603333,39.6221667,4.5,1995-11-15T20:33:59.720000,-0.605,,222
-120.7496667,39.8375,4.1,1995-06-18T22:23:23.430000,-1.315,,223
-121.9406667,46.881,4.1,1995-05-20T12:48:48.200000,12.017,,224
-122.7373333,39.8071667,4.4,1995-05-17T02:29:13.990000,2.557,,225
-123.1718333,40.184,4.1,1995-05-02T12:56:33.610000,34.209,,226
-119.7086667,38.7796667,4.0,1995-02-18T20:17:11.240000,-1.111,,227
-124.293,40.7436667,4.2,1995-02-08T09:36:51.110000,20.34,,228
